"GEO_ID","NAME","B25001_001E","B25001_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0500000US30047","Lake County, Montana","16436","44",
"0500000US30049","Lewis and Clark County, Montana","33589","53",
"0500000US30051","Liberty County, Montana","877","83",
"0500000US30053","Lincoln County, Montana","10993","42",
"0500000US30055","McCone County, Montana","1093","70",
"0500000US30057","Madison County, Montana","6424","30",
"0500000US30059","Meagher County, Montana","1421","82",
"0500000US30061","Mineral County, Montana","2565","16",
"0500000US30063","Missoula County, Montana","55084","65",
"0500000US30065","Musselshell County, Montana","2677","76",
"0500000US30067","Park County, Montana","9564","24",
"0500000US30069","Petroleum County, Montana","292","61",
"0500000US30071","Phillips County, Montana","2239","15",
"0500000US30073","Pondera County, Montana","2751","23",
"0500000US30075","Powder River County, Montana","1015","66",
"0500000US30077","Powell County, Montana","2930","32",
"0500000US30079","Prairie County, Montana","650","56",
"0500000US30081","Ravalli County, Montana","21007","38",
"0500000US30083","Richland County, Montana","5559","23",
"0500000US30085","Roosevelt County, Montana","4076","29",
"0500000US30087","Rosebud County, Montana","3807","23",
"0500000US30089","Sanders County, Montana","6813","55",
"0500000US30091","Sheridan County, Montana","2051","71",
"0500000US30093","Silver Bow County, Montana","17303","67",
"0500000US30095","Stillwater County, Montana","4657","56",
"0500000US30097","Sweet Grass County, Montana","1870","73",
"0500000US30099","Teton County, Montana","2938","30",
"0500000US30101","Toole County, Montana","2329","22",
"0500000US30103","Treasure County, Montana","456","65",
"0500000US30105","Valley County, Montana","4274","20",
"0500000US30107","Wheatland County, Montana","1175","77",
"0500000US30109","Wibaux County, Montana","599","68",
"0500000US30111","Yellowstone County, Montana","72252","104",
"0500000US31001","Adams County, Nebraska","13804","59",
"0500000US31003","Antelope County, Nebraska","3142","26",
"0500000US31005","Arthur County, Nebraska","234","32",
"0500000US31007","Banner County, Nebraska","359","42",
"0500000US31009","Blaine County, Nebraska","294","35",
"0500000US31011","Boone County, Nebraska","2559","21",
"0500000US31013","Box Butte County, Nebraska","5226","43",
"0500000US31015","Boyd County, Nebraska","1210","50",
"0500000US31017","Brown County, Nebraska","1656","44",
"0500000US31019","Buffalo County, Nebraska","21019","50",
"0500000US31021","Burt County, Nebraska","3340","23",
"0500000US31023","Butler County, Nebraska","4032","22",
"0500000US31025","Cass County, Nebraska","11693","67",
"0500000US31027","Cedar County, Nebraska","3915","25",
"0500000US31029","Chase County, Nebraska","1876","76",
"0500000US31031","Cherry County, Nebraska","2998","18",
"0500000US31033","Cheyenne County, Nebraska","4892","19",
"0500000US31035","Clay County, Nebraska","2834","31",
"0500000US31037","Colfax County, Nebraska","3996","19",
"0500000US31039","Cuming County, Nebraska","4133","26",
"0500000US31041","Custer County, Nebraska","5341","30",
"0500000US31043","Dakota County, Nebraska","7767","50",
"0500000US31045","Dawes County, Nebraska","4024","24",
"0500000US31047","Dawson County, Nebraska","9856","38",
"0500000US31049","Deuel County, Nebraska","1058","62",
"0500000US31051","Dixon County, Nebraska","2518","44",
"0500000US31053","Dodge County, Nebraska","16348","73",
"0500000US31055","Douglas County, Nebraska","245839","223",
"0500000US31057","Dundy County, Nebraska","999","74",
"0500000US31059","Fillmore County, Nebraska","2742","38",
"0500000US31061","Franklin County, Nebraska","1546","23",
"0500000US31063","Frontier County, Nebraska","1367","44",
"0500000US31065","Furnas County, Nebraska","2531","20",
"0500000US31067","Gage County, Nebraska","10364","40",
"0500000US31069","Garden County, Nebraska","1139","70",
"0500000US31071","Garfield County, Nebraska","1006","52",
"0500000US31073","Gosper County, Nebraska","1193","64",
"0500000US31075","Grant County, Nebraska","396","44",
"0500000US31077","Greeley County, Nebraska","1198","22",
"0500000US31079","Hall County, Nebraska","25256","41",
"0500000US31081","Hamilton County, Nebraska","4105","41",
"0500000US31083","Harlan County, Nebraska","1923","67",
"0500000US31085","Hayes County, Nebraska","484","41",
"0500000US31087","Hitchcock County, Nebraska","1580","16",
"0500000US31089","Holt County, Nebraska","4903","49",
"0500000US31091","Hooker County, Nebraska","414","46",
"0500000US31093","Howard County, Nebraska","2893","37",
"0500000US31095","Jefferson County, Nebraska","3683","18",
"0500000US31097","Johnson County, Nebraska","2088","37",
"0500000US31099","Kearney County, Nebraska","2970","23",
"0500000US31101","Keith County, Nebraska","5370","27",
"0500000US31103","Keya Paha County, Nebraska","493","44",
"0500000US31105","Kimball County, Nebraska","1807","67",
"0500000US31107","Knox County, Nebraska","4532","30",
"0500000US31109","Lancaster County, Nebraska","136167","138",
"0500000US31111","Lincoln County, Nebraska","16573","41",
"0500000US31113","Logan County, Nebraska","371","40",
"0500000US31115","Loup County, Nebraska","434","40",
"0500000US31117","McPherson County, Nebraska","240","38",
"0500000US31119","Madison County, Nebraska","15213","47",
"0500000US31121","Merrick County, Nebraska","3567","38",
"0500000US31123","Morrill County, Nebraska","2281","16",
"0500000US31125","Nance County, Nebraska","1622","16",
"0500000US31127","Nemaha County, Nebraska","3312","40",
"0500000US31129","Nuckolls County, Nebraska","2228","16",
"0500000US31131","Otoe County, Nebraska","6971","24",
"0500000US31133","Pawnee County, Nebraska","1418","16",
"0500000US31135","Perkins County, Nebraska","1368","48",
"0500000US31137","Phelps County, Nebraska","4163","25",
"0500000US31139","Pierce County, Nebraska","3141","35",
"0500000US31141","Platte County, Nebraska","14085","62",
"0500000US31143","Polk County, Nebraska","2537","22",
"0500000US31145","Red Willow County, Nebraska","5175","30",
"0500000US31147","Richardson County, Nebraska","4099","25",
"0500000US31149","Rock County, Nebraska","829","51",
"0500000US31151","Saline County, Nebraska","5734","50",
"0500000US31153","Sarpy County, Nebraska","73715","138",
"0500000US31155","Saunders County, Nebraska","10032","45",
"0500000US31157","Scotts Bluff County, Nebraska","16486","35",
"0500000US31159","Seward County, Nebraska","7099","78",
"0500000US31161","Sheridan County, Nebraska","2724","39",
"0500000US31163","Sherman County, Nebraska","1800","18",
"0500000US31165","Sioux County, Nebraska","691","60",
"0500000US31167","Stanton County, Nebraska","2478","18",
"0500000US31169","Thayer County, Nebraska","2520","37",
"0500000US31171","Thomas County, Nebraska","370","42",
"0500000US31173","Thurston County, Nebraska","2294","23",
"0500000US31175","Valley County, Nebraska","2112","54",
"0500000US31177","Washington County, Nebraska","8608","27",
"0500000US31179","Wayne County, Nebraska","3956","18",
"0500000US31181","Webster County, Nebraska","1783","42",
"0500000US31183","Wheeler County, Nebraska","574","47",
"0500000US31185","York County, Nebraska","6308","30",
"0500000US32001","Churchill County, Nevada","10829","24",
"0500000US32003","Clark County, Nevada","923275","334",
"0500000US32005","Douglas County, Nevada","24417","47",
"0500000US32007","Elko County, Nevada","21838","35",
"0500000US32009","Esmeralda County, Nevada","732","135",
"0500000US32011","Eureka County, Nevada","997","131",
"0500000US32013","Humboldt County, Nevada","7671","36",
"0500000US32015","Lander County, Nevada","2802","208",
"0500000US32017","Lincoln County, Nevada","2292","198",
"0500000US32019","Lyon County, Nevada","24582","32",
"0500000US32021","Mineral County, Nevada","2403","229",
"0500000US32023","Nye County, Nevada","25017","31",
"0500000US32027","Pershing County, Nevada","2297","29",
"0500000US32029","Storey County, Nevada","1934","179",
"0500000US32031","Washoe County, Nevada","208480","147",
"0500000US32033","White Pine County, Nevada","4158","53",
"0500000US32510","Carson City, Nevada","24633","52",
"0500000US33001","Belknap County, New Hampshire","38478","73",
"0500000US33003","Carroll County, New Hampshire","39889","72",
"0500000US33005","Cheshire County, New Hampshire","35706","138",
"0500000US33007","Coos County, New Hampshire","20570","95",
"0500000US33009","Grafton County, New Hampshire","51191","58",
"0500000US33011","Hillsborough County, New Hampshire","175630","147",
"0500000US33013","Merrimack County, New Hampshire","65744","101",
"0500000US33015","Rockingham County, New Hampshire","135585","89",
"0500000US33017","Strafford County, New Hampshire","55672","92",
"0500000US33019","Sullivan County, New Hampshire","21870","52",
"0500000US34001","Atlantic County, New Jersey","131786","143",
"0500000US34003","Bergen County, New Jersey","367059","299",
"0500000US34005","Burlington County, New Jersey","184859","175",
"0500000US34007","Camden County, New Jersey","212477","240",
"0500000US34009","Cape May County, New Jersey","99525","82",
"0500000US34011","Cumberland County, New Jersey","57143","133",
"0500000US34013","Essex County, New Jersey","334136","252",
"0500000US34015","Gloucester County, New Jersey","117041","179",
"0500000US34017","Hudson County, New Jersey","311964","136",
"0500000US34019","Hunterdon County, New Jersey","51684","96",
"0500000US34021","Mercer County, New Jersey","150035","145",
"0500000US34023","Middlesex County, New Jersey","314752","176",
"0500000US34025","Monmouth County, New Jersey","268751","186",
"0500000US34027","Morris County, New Jersey","197541","186",
"0500000US34029","Ocean County, New Jersey","293899","110",
"0500000US34031","Passaic County, New Jersey","184830","107",
"0500000US34033","Salem County, New Jersey","27739","56",
"0500000US34035","Somerset County, New Jersey","131989","110",
"0500000US34037","Sussex County, New Jersey","62709","85",
"0500000US34039","Union County, New Jersey","209928","301",
"0500000US34041","Warren County, New Jersey","46493","70",
"0500000US35001","Bernalillo County, New Mexico","299693","128",
"0500000US35003","Catron County, New Mexico","3205","211",
"0500000US35005","Chaves County, New Mexico","26727","66",
"0500000US35006","Cibola County, New Mexico","11141","26",
"0500000US35007","Colfax County, New Mexico","9554","244",
"0500000US35009","Curry County, New Mexico","21155","53",
"0500000US35011","De Baca County, New Mexico","1154","143",
"0500000US35013","Doña Ana County, New Mexico","90294","130",
"0500000US35015","Eddy County, New Mexico","26261","36",
"0500000US35017","Grant County, New Mexico","14625","31",
"0500000US35019","Guadalupe County, New Mexico","2162","186",
"0500000US35021","Harding County, New Mexico","457","67",
"0500000US35023","Hidalgo County, New Mexico","2215","32",
"0500000US35025","Lea County, New Mexico","27854","46",
"0500000US35027","Lincoln County, New Mexico","17698","33",
"0500000US35028","Los Alamos County, New Mexico","8631","24",
"0500000US35029","Luna County, New Mexico","11514","28",
"0500000US35031","McKinley County, New Mexico","25180","72",
"0500000US35033","Mora County, New Mexico","3092","218",
"0500000US35035","Otero County, New Mexico","32244","64",
"0500000US35037","Quay County, New Mexico","5491","42",
"0500000US35039","Rio Arriba County, New Mexico","19616","41",
"0500000US35041","Roosevelt County, New Mexico","8511","42",
"0500000US35043","Sandoval County, New Mexico","58915","64",
"0500000US35045","San Juan County, New Mexico","48050","62",
"0500000US35047","San Miguel County, New Mexico","14860","29",
"0500000US35049","Santa Fe County, New Mexico","76714","95",
"0500000US35051","Sierra County, New Mexico","8115","29",
"0500000US35053","Socorro County, New Mexico","7621","23",
"0500000US35055","Taos County, New Mexico","20950","30",
"0500000US35057","Torrance County, New Mexico","7230","27",
"0500000US35059","Union County, New Mexico","2091","24",
"0500000US35061","Valencia County, New Mexico","30129","99",
"0500000US36001","Albany County, New York","146137","122",
"0500000US36003","Allegany County, New York","23636","54",
"0500000US36005","Bronx County, New York","547816","514",
"0500000US36007","Broome County, New York","92596","87",
"0500000US36009","Cattaraugus County, New York","40254","81",
"0500000US36011","Cayuga County, New York","36701","68",
"0500000US36013","Chautauqua County, New York","66350","74",
"0500000US36015","Chemung County, New York","39035","71",
"0500000US36017","Chenango County, New York","24384","46",
"0500000US36019","Clinton County, New York","37309","118",
"0500000US36021","Columbia County, New York","33292","74",
"0500000US36023","Cortland County, New York","20803","55",
"0500000US36025","Delaware County, New York","30092","71",
"0500000US36027","Dutchess County, New York","122129","120",
"0500000US36029","Erie County, New York","438630","220",
"0500000US36031","Essex County, New York","25262","55",
"0500000US36033","Franklin County, New York","25352","75",
"0500000US36035","Fulton County, New York","28164","41",
"0500000US36037","Genesee County, New York","26039","57",
"0500000US36039","Greene County, New York","29007","41",
"0500000US36041","Hamilton County, New York","7920","32",
"0500000US36043","Herkimer County, New York","32445","58",
"0500000US36045","Jefferson County, New York","61573","127",
"0500000US36047","Kings County, New York","1079551","304",
"0500000US36049","Lewis County, New York","15501","71",
"0500000US36051","Livingston County, New York","27150","59",
"0500000US36053","Madison County, New York","30671","72",
"0500000US36055","Monroe County, New York","336324","295",
"0500000US36057","Montgomery County, New York","22924","45",
"0500000US36059","Nassau County, New York","476982","195",
"0500000US36061","New York County, New York","913058","441",
"0500000US36063","Niagara County, New York","100182","161",
"0500000US36065","Oneida County, New York","105054","133",
"0500000US36067","Onondaga County, New York","211312","179",
"0500000US36069","Ontario County, New York","52636","84",
"0500000US36071","Orange County, New York","147158","122",
"0500000US36073","Orleans County, New York","18244","56",
"0500000US36075","Oswego County, New York","54570","115",
"0500000US36077","Otsego County, New York","29965","63",
"0500000US36079","Putnam County, New York","38323","61",
"0500000US36081","Queens County, New York","896825","352",
"0500000US36083","Rensselaer County, New York","74186","71",
"0500000US36085","Richmond County, New York","183524","106",
"0500000US36087","Rockland County, New York","108165","214",
"0500000US36089","St. Lawrence County, New York","51780","89",
"0500000US36091","Saratoga County, New York","110095","93",
"0500000US36093","Schenectady County, New York","70843","74",
"0500000US36095","Schoharie County, New York","16517","48",
"0500000US36097","Schuyler County, New York","9671","46",
"0500000US36099","Seneca County, New York","16116","60",
"0500000US36101","Steuben County, New York","47507","104",
"0500000US36103","Suffolk County, New York","578977","332",
"0500000US36105","Sullivan County, New York","49390","126",
"0500000US36107","Tioga County, New York","21909","41",
"0500000US36109","Tompkins County, New York","46728","101",
"0500000US36111","Ulster County, New York","85916","138",
"0500000US36113","Warren County, New York","40039","50",
"0500000US36115","Washington County, New York","29063","53",
"0500000US36117","Wayne County, New York","42274","74",
"0500000US36119","Westchester County, New York","389146","193",
"0500000US36121","Wyoming County, New York","18137","110",
"0500000US36123","Yates County, New York","13113","38",
"0500000US37001","Alamance County, North Carolina","74055","83",
"0500000US37003","Alexander County, North Carolina","16035","69",
"0500000US37005","Alleghany County, North Carolina","7726","48",
"0500000US37007","Anson County, North Carolina","9963","259",
"0500000US37009","Ashe County, North Carolina","17026","53",
"0500000US37011","Avery County, North Carolina","13915","65",
"0500000US37013","Beaufort County, North Carolina","24299","45",
"0500000US37015","Bertie County, North Carolina","9008","39",
"0500000US37017","Bladen County, North Carolina","15348","53",
"0500000US37019","Brunswick County, North Carolina","90454","61",
"0500000US37021","Buncombe County, North Carolina","130081","112",
"0500000US37023","Burke County, North Carolina","39773","65",
"0500000US37025","Cabarrus County, North Carolina","88031","127",
"0500000US37027","Caldwell County, North Carolina","37125","47",
"0500000US37029","Camden County, North Carolina","4170","34",
"0500000US37031","Carteret County, North Carolina","51096","76",
"0500000US37033","Caswell County, North Carolina","10493","49",
"0500000US37035","Catawba County, North Carolina","71047","63",
"0500000US37037","Chatham County, North Carolina","34190","39",
"0500000US37039","Cherokee County, North Carolina","18006","36",
"0500000US37041","Chowan County, North Carolina","7162","20",
"0500000US37043","Clay County, North Carolina","7320","54",
"0500000US37045","Cleveland County, North Carolina","43782","54",
"0500000US37047","Columbus County, North Carolina","23641","64",
"0500000US37049","Craven County, North Carolina","47051","75",
"0500000US37051","Cumberland County, North Carolina","142702","150",
"0500000US37053","Currituck County, North Carolina","16219","26",
"0500000US37055","Dare County, North Carolina","34493","30",
"0500000US37057","Davidson County, North Carolina","74958","73",
"0500000US37059","Davie County, North Carolina","18845","53",
"0500000US37061","Duplin County, North Carolina","23865","50",
"0500000US37063","Durham County, North Carolina","145518","203",
"0500000US37065","Edgecombe County, North Carolina","23229","35",
"0500000US37067","Forsyth County, North Carolina","171040","119",
"0500000US37069","Franklin County, North Carolina","29764","37",
"0500000US37071","Gaston County, North Carolina","98616","109",
"0500000US37073","Gates County, North Carolina","4819","18",
"0500000US37075","Graham County, North Carolina","5272","23",
"0500000US37077","Granville County, North Carolina","24344","394",
"0500000US37079","Greene County, North Carolina","7889","72",
"0500000US37081","Guilford County, North Carolina","233332","179",
"0500000US37083","Halifax County, North Carolina","24847","80",
"0500000US37085","Harnett County, North Carolina","53252","88",
"0500000US37087","Haywood County, North Carolina","35051","40",
"0500000US37089","Henderson County, North Carolina","56744","52",
"0500000US37091","Hertford County, North Carolina","9864","49",
"0500000US37093","Hoke County, North Carolina","20322","65",
"0500000US37095","Hyde County, North Carolina","2939","298",
"0500000US37097","Iredell County, North Carolina","79853","154",
"0500000US37099","Jackson County, North Carolina","26967","40",
"0500000US37101","Johnston County, North Carolina","85278","55",
"0500000US37103","Jones County, North Carolina","4669","24",
"0500000US37105","Lee County, North Carolina","26560","49",
"0500000US37107","Lenoir County, North Carolina","26681","58",
"0500000US37109","Lincoln County, North Carolina","37715","47",
"0500000US37111","McDowell County, North Carolina","21328","32",
"0500000US37113","Macon County, North Carolina","26929","34",
"0500000US37115","Madison County, North Carolina","11092","27",
"0500000US37117","Martin County, North Carolina","11108","31",
"0500000US37119","Mecklenburg County, North Carolina","481307","190",
"0500000US37121","Mitchell County, North Carolina","8665","31",
"0500000US37123","Montgomery County, North Carolina","14926","85",
"0500000US37125","Moore County, North Carolina","48595","77",
"0500000US37127","Nash County, North Carolina","43320","42",
"0500000US37129","New Hanover County, North Carolina","114625","119",
"0500000US37131","Northampton County, North Carolina","10652","30",
"0500000US37133","Onslow County, North Carolina","84531","113",
"0500000US37135","Orange County, North Carolina","61213","140",
"0500000US37137","Pamlico County, North Carolina","7206","33",
"0500000US37139","Pasquotank County, North Carolina","17445","42",
"0500000US37141","Pender County, North Carolina","30283","38",
"0500000US37143","Perquimans County, North Carolina","6906","162",
"0500000US37145","Person County, North Carolina","18372","31",
"0500000US37147","Pitt County, North Carolina","80763","107",
"0500000US37149","Polk County, North Carolina","10881","25",
"0500000US37151","Randolph County, North Carolina","62249","59",
"0500000US37153","Richmond County, North Carolina","19768","98",
"0500000US37155","Robeson County, North Carolina","48811","67",
"0500000US37157","Rockingham County, North Carolina","43586","55",
"0500000US37159","Rowan County, North Carolina","63508","100",
"0500000US37161","Rutherford County, North Carolina","32640","41",
"0500000US37163","Sampson County, North Carolina","25685","43",
"0500000US37165","Scotland County, North Carolina","14422","72",
"0500000US37167","Stanly County, North Carolina","27802","57",
"0500000US37169","Stokes County, North Carolina","21285","50",
"0500000US37171","Surry County, North Carolina","33549","168",
"0500000US37173","Swain County, North Carolina","8451","17",
"0500000US37175","Transylvania County, North Carolina","19072","53",
"0500000US37177","Tyrrell County, North Carolina","1845","198",
"0500000US37179","Union County, North Carolina","84798","137",
"0500000US37181","Vance County, North Carolina","19392","29",
"0500000US37183","Wake County, North Carolina","466760","149",
"0500000US37185","Warren County, North Carolina","11438","30",
"0500000US37187","Washington County, North Carolina","6061","29",
"0500000US37189","Watauga County, North Carolina","32783","63",
"0500000US37191","Wayne County, North Carolina","52882","65",
"0500000US37193","Wilkes County, North Carolina","31743","53",
"0500000US37195","Wilson County, North Carolina","36429","34",
"0500000US37197","Yadkin County, North Carolina","17065","44",
"0500000US37199","Yancey County, North Carolina","11266","40",
"0500000US38001","Adams County, North Dakota","1337","81",
"0500000US38003","Barnes County, North Dakota","5693","39",
"0500000US38005","Benson County, North Dakota","2574","19",
"0500000US38007","Billings County, North Dakota","493","36",
"0500000US38009","Bottineau County, North Dakota","3976","30",
"0500000US38011","Bowman County, North Dakota","1645","21",
"0500000US38013","Burke County, North Dakota","1413","67",
"0500000US38015","Burleigh County, North Dakota","42968","58",
"0500000US38017","Cass County, North Dakota","85944","132",
"0500000US38019","Cavalier County, North Dakota","2114","16",
"0500000US38021","Dickey County, North Dakota","2398","17",
"0500000US38023","Divide County, North Dakota","1375","69",
"0500000US38025","Dunn County, North Dakota","2178","75",
"0500000US38027","Eddy County, North Dakota","1274","84",
"0500000US38029","Emmons County, North Dakota","2046","74",
"0500000US38031","Foster County, North Dakota","1773","28",
"0500000US38033","Golden Valley County, North Dakota","930","48",
"0500000US38035","Grand Forks County, North Dakota","33567","64",
"0500000US38037","Grant County, North Dakota","1675","64",
"0500000US38039","Griggs County, North Dakota","1377","56",
"0500000US38041","Hettinger County, North Dakota","1423","80",
"0500000US38043","Kidder County, North Dakota","1648","77",
"0500000US38045","LaMoure County, North Dakota","2077","67",
"0500000US38047","Logan County, North Dakota","1078","63",
"0500000US38049","McHenry County, North Dakota","2837","21",
"0500000US38051","McIntosh County, North Dakota","1701","38",
"0500000US38053","McKenzie County, North Dakota","7639","44",
"0500000US38055","McLean County, North Dakota","5759","49",
"0500000US38057","Mercer County, North Dakota","4667","24",
"0500000US38059","Morton County, North Dakota","15184","37",
"0500000US38061","Mountrail County, North Dakota","5045","20",
"0500000US38063","Nelson County, North Dakota","1803","19",
"0500000US38065","Oliver County, North Dakota","908","51",
"0500000US38067","Pembina County, North Dakota","3526","25",
"0500000US38069","Pierce County, North Dakota","2033","89",
"0500000US38071","Ramsey County, North Dakota","5857","20",
"0500000US38073","Ransom County, North Dakota","2552","20",
"0500000US38075","Renville County, North Dakota","1253","74",
"0500000US38077","Richland County, North Dakota","7537","39",
"0500000US38079","Rolette County, North Dakota","4650","43",
"0500000US38081","Sargent County, North Dakota","2006","17",
"0500000US38083","Sheridan County, North Dakota","817","53",
"0500000US38085","Sioux County, North Dakota","1275","23",
"0500000US38087","Slope County, North Dakota","464","38",
"0500000US38089","Stark County, North Dakota","15366","27",
"0500000US38091","Steele County, North Dakota","1114","52",
"0500000US38093","Stutsman County, North Dakota","10389","48",
"0500000US38095","Towner County, North Dakota","1319","87",
"0500000US38097","Traill County, North Dakota","3674","70",
"0500000US38099","Walsh County, North Dakota","5219","29",
"0500000US38101","Ward County, North Dakota","32297","40",
"0500000US38103","Wells County, North Dakota","2324","80",
"0500000US38105","Williams County, North Dakota","20185","40",
"0500000US39001","Adams County, Ohio","12716","29",
"0500000US39003","Allen County, Ohio","44692","87",
"0500000US39005","Ashland County, Ohio","22491","65",
"0500000US39007","Ashtabula County, Ohio","46291","49",
"0500000US39009","Athens County, Ohio","26420","141",
"0500000US39011","Auglaize County, Ohio","19961","47",
"0500000US39013","Belmont County, Ohio","31636","74",
"0500000US39015","Brown County, Ohio","19374","46",
"0500000US39017","Butler County, Ohio","154056","163",
"0500000US39019","Carroll County, Ohio","13407","30",
"0500000US39021","Champaign County, Ohio","16870","43",
"0500000US39023","Clark County, Ohio","61040","80",
"0500000US39025","Clermont County, Ohio","86713","72",
"0500000US39027","Clinton County, Ohio","17938","38",
"0500000US39029","Columbiana County, Ohio","46164","67",
"0500000US39031","Coshocton County, Ohio","16337","53",
"0500000US39033","Crawford County, Ohio","19868","39",
"0500000US39035","Cuyahoga County, Ohio","615881","285",
"0500000US39037","Darke County, Ohio","22619","43",
"0500000US39039","Defiance County, Ohio","16563","34",
"0500000US39041","Delaware County, Ohio","82131","81",
"0500000US39043","Erie County, Ohio","38298","66",
"0500000US39045","Fairfield County, Ohio","62743","133",
"0500000US39047","Fayette County, Ohio","12685","67",
"0500000US39049","Franklin County, Ohio","582701","294",
"0500000US39051","Fulton County, Ohio","17701","53",
"0500000US39053","Gallia County, Ohio","13462","31",
"0500000US39055","Geauga County, Ohio","37465","47",
"0500000US39057","Greene County, Ohio","71471","130",
"0500000US39059","Guernsey County, Ohio","19051","60",
"0500000US39061","Hamilton County, Ohio","379583","166",
"0500000US39063","Hancock County, Ohio","33733","52",
"0500000US39065","Hardin County, Ohio","12920","42",
"0500000US39067","Harrison County, Ohio","7403","55",
"0500000US39069","Henry County, Ohio","12045","33",
"0500000US39071","Highland County, Ohio","19010","29",
"0500000US39073","Hocking County, Ohio","13020","30",
"0500000US39075","Holmes County, Ohio","14527","32",
"0500000US39077","Huron County, Ohio","25519","41",
"0500000US39079","Jackson County, Ohio","14453","53",
"0500000US39081","Jefferson County, Ohio","31246","162",
"0500000US39083","Knox County, Ohio","25865","98",
"0500000US39085","Lake County, Ohio","105399","84",
"0500000US39087","Lawrence County, Ohio","26579","34",
"0500000US39089","Licking County, Ohio","72722","81",
"0500000US39091","Logan County, Ohio","23711","54",
"0500000US39093","Lorain County, Ohio","134591","146",
"0500000US39095","Lucas County, Ohio","200495","122",
"0500000US39097","Madison County, Ohio","16255","51",
"0500000US39099","Mahoning County, Ohio","108203","90",
"0500000US39101","Marion County, Ohio","27405","71",
"0500000US39103","Medina County, Ohio","75138","131",
"0500000US39105","Meigs County, Ohio","10679","41",
"0500000US39107","Mercer County, Ohio","17898","107",
"0500000US39109","Miami County, Ohio","46770","48",
"0500000US39111","Monroe County, Ohio","7160","27",
"0500000US39113","Montgomery County, Ohio","252061","557",
"0500000US39115","Morgan County, Ohio","7295","28",
"0500000US39117","Morrow County, Ohio","14507","39",
"0500000US39119","Muskingum County, Ohio","38348","76",
"0500000US39121","Noble County, Ohio","5787","54",
"0500000US39123","Ottawa County, Ohio","28626","66",
"0500000US39125","Paulding County, Ohio","8524","37",
"0500000US39127","Perry County, Ohio","15003","44",
"0500000US39129","Pickaway County, Ohio","22384","70",
"0500000US39131","Pike County, Ohio","12047","27",
"0500000US39133","Portage County, Ohio","70692","170",
"0500000US39135","Preble County, Ohio","18088","42",
"0500000US39137","Putnam County, Ohio","13846","40",
"0500000US39139","Richland County, Ohio","54581","115",
"0500000US39141","Ross County, Ohio","32051","102",
"0500000US39143","Sandusky County, Ohio","26500","69",
"0500000US39145","Scioto County, Ohio","33209","49",
"0500000US39147","Seneca County, Ohio","23960","84",
"0500000US39149","Shelby County, Ohio","20102","55",
"0500000US39151","Stark County, Ohio","167068","186",
"0500000US39153","Summit County, Ohio","246641","168",
"0500000US39155","Trumbull County, Ohio","94575","89",
"0500000US39157","Tuscarawas County, Ohio","40785","66",
"0500000US39159","Union County, Ohio","23441","70",
"0500000US39161","Van Wert County, Ohio","12560","28",
"0500000US39163","Vinton County, Ohio","5952","24",
"0500000US39165","Warren County, Ohio","93520","111",
"0500000US39167","Washington County, Ohio","27997","39",
"0500000US39169","Wayne County, Ohio","46649","195",
"0500000US39171","Williams County, Ohio","16566","46",
"0500000US39173","Wood County, Ohio","56919","106",
"0500000US39175","Wyandot County, Ohio","9851","34",
"0500000US40001","Adair County, Oklahoma","8141","54",
"0500000US40003","Alfalfa County, Oklahoma","2505","38",
"0500000US40005","Atoka County, Oklahoma","6012","38",
"0500000US40007","Beaver County, Oklahoma","2480","28",
"0500000US40009","Beckham County, Oklahoma","10125","96",
"0500000US40011","Blaine County, Oklahoma","4559","205",
"0500000US40013","Bryan County, Oklahoma","20396","73",
"0500000US40015","Caddo County, Oklahoma","11658","146",
"0500000US40017","Canadian County, Oklahoma","59808","69",
"0500000US40019","Carter County, Oklahoma","21609","54",
"0500000US40021","Cherokee County, Oklahoma","22138","48",
"0500000US40023","Choctaw County, Oklahoma","7105","31",
"0500000US40025","Cimarron County, Oklahoma","1378","19",
"0500000US40027","Cleveland County, Oklahoma","121845","115",
"0500000US40029","Coal County, Oklahoma","2581","23",
"0500000US40031","Comanche County, Oklahoma","52585","97",
"0500000US40033","Cotton County, Oklahoma","2712","21",
"0500000US40035","Craig County, Oklahoma","6378","70",
"0500000US40037","Creek County, Oklahoma","31114","62",
"0500000US40039","Custer County, Oklahoma","12907","49",
"0500000US40041","Delaware County, Oklahoma","24232","54",
"0500000US40043","Dewey County, Oklahoma","2195","18",
"0500000US40045","Ellis County, Oklahoma","2143","26",
"0500000US40047","Garfield County, Oklahoma","27755","109",
"0500000US40049","Garvin County, Oklahoma","12109","39",
"0500000US40051","Grady County, Oklahoma","23142","61",
"0500000US40053","Grant County, Oklahoma","2185","28",
"0500000US40055","Greer County, Oklahoma","2628","38",
"0500000US40057","Harmon County, Oklahoma","1359","22",
"0500000US40059","Harper County, Oklahoma","1720","15",
"0500000US40061","Haskell County, Oklahoma","5677","36",
"0500000US40063","Hughes County, Oklahoma","5818","62",
"0500000US40065","Jackson County, Oklahoma","12041","35",
"0500000US40067","Jefferson County, Oklahoma","2764","24",
"0500000US40069","Johnston County, Oklahoma","4721","26",
"0500000US40071","Kay County, Oklahoma","20990","106",
"0500000US40073","Kingfisher County, Oklahoma","6402","36",
"0500000US40075","Kiowa County, Oklahoma","4700","31",
