GNIS ID,GEOID,Name,Short Name,State,FIPS Class,Latitude,Longitude
1804502,72045,Comerío Municipio,Comerío,PR,H1,18.2247427,-66.2218193
1804503,72047,Corozal Municipio,Corozal,PR,H1,18.3043195,-66.3278966
1804504,72049,Culebra Municipio,Culebra,PR,H1,18.323367,-65.300801
1804505,72051,Dorado Municipio,Dorado,PR,H1,18.472021,-66.2620307
1804506,72053,Fajardo Municipio,Fajardo,PR,H1,18.3622093,-65.6065608
1804507,72054,Florida Municipio,Florida,PR,H1,18.3734438,-66.5602142
1804508,72055,Guánica Municipio,Guánica,PR,H1,17.9463619,-66.9219382
1804509,72057,Guayama Municipio,Guayama,PR,H1,17.9733883,-66.1363432
1804510,72059,Guayanilla Municipio,Guayanilla,PR,H1,18.0071198,-66.7971292
1804511,72061,Guaynabo Municipio,Guaynabo,PR,H1,18.3438265,-66.1140505
1804512,72063,Gurabo Municipio,Gurabo,PR,H1,18.2664114,-65.9792692
1804513,72065,Hatillo Municipio,Hatillo,PR,H1,18.4410293,-66.7977151
1804514,72067,Hormigueros Municipio,Hormigueros,PR,H1,18.1341807,-67.1140223
1804515,72069,Humacao Municipio,Humacao,PR,H1,18.1332083,-65.7877942
1804516,72071,Isabela Municipio,Isabela,PR,H1,18.4830556,-67.0141617
1804517,72073,Jayuya Municipio,Jayuya,PR,H1,18.2106459,-66.5884453
1804518,72075,Juana Díaz Municipio,Juana Díaz,PR,H1,17.9972184,-66.4903715
1804519,72077,Juncos Municipio,Juncos,PR,H1,18.2235175,-65.9088978
1804520,72079,Lajas Municipio,Lajas,PR,H1,17.9791005,-67.0428558
1804521,72081,Lares Municipio,Lares,PR,H1,18.2686767,-66.8667798
1804522,72083,Las Marías Municipio,Las Marías,PR,H1,18.2370904,-66.983415
1804523,72085,Las Piedras Municipio,Las Piedras,PR,H1,18.1875265,-65.8693174
1804524,72087,Loíza Municipio,Loíza,PR,H1,18.4578317,-65.9025233
1804525,72089,Luquillo Municipio,Luquillo,PR,H1,18.3686639,-65.7121532
1804526,72091,Manatí Municipio,Manatí,PR,H1,18.4495763,-66.4877275
1804527,72093,Maricao Municipio,Maricao,PR,H1,18.1720936,-66.9422835
1804528,72095,Maunabo Municipio,Maunabo,PR,H1,17.9979419,-65.8953445
1804529,72097,Mayagüez Municipio,Mayagüez,PR,H1,18.0834971,-67.8942805
1804530,72099,Moca Municipio,Moca,PR,H1,18.377944,-67.0807617
1804531,72101,Morovis Municipio,Morovis,PR,H1,18.3170845,-66.4202928
1804532,72103,Naguabo Municipio,Naguabo,PR,H1,18.2110304,-65.7360949
1804533,72105,Naranjito Municipio,Naranjito,PR,H1,18.2884178,-66.2525509
1804534,72107,Orocovis Municipio,Orocovis,PR,H1,18.2149041,-66.4339885
1804535,72109,Patillas Municipio,Patillas,PR,H1,18.0007459,-65.9888492
1804536,72111,Peñuelas Municipio,Peñuelas,PR,H1,18.0244444,-66.7279464
1804537,72113,Ponce Municipio,Ponce,PR,H1,18.0027266,-66.6072588
1804538,72115,Quebradillas Municipio,Quebradillas,PR,H1,18.4630483,-66.9262664
1804539,72117,Rincón Municipio,Rincón,PR,H1,18.339271,-67.2646843
1804540,72119,Río Grande Municipio,Río Grande,PR,H1,18.3755559,-65.8002433
1804541,72121,Sabana Grande Municipio,Sabana Grande,PR,H1,18.0836334,-66.9433118
1804542,72123,Salinas Municipio,Salinas,PR,H1,17.972954,-66.2619757
1804543,72125,San Germán Municipio,San Germán,PR,H1,18.1111155,-67.0384198
1804544,72127,San Juan Municipio,San Juan,PR,H1,18.4222591,-66.0683294
1804545,72129,San Lorenzo Municipio,San Lorenzo,PR,H1,18.1479975,-65.9764543
1804546,72131,San Sebastián Municipio,San Sebastián,PR,H1,18.3287264,-66.9712187
1804547,72133,Santa Isabel Municipio,Santa Isabel,PR,H1,17.9530033,-66.3866938
1804548,72135,Toa Alta Municipio,Toa Alta,PR,H1,18.3625469,-66.2464232
1804549,72137,Toa Baja Municipio,Toa Baja,PR,H1,18.4572381,-66.1905836
1804550,72139,Trujillo Alto Municipio,Trujillo Alto,PR,H1,18.3363114,-65.999124
1804551,72141,Utuado Municipio,Utuado,PR,H1,18.271003,-66.7024478
1804552,72143,Vega Alta Municipio,Vega Alta,PR,H1,18.4353928,-66.3355961
1804553,72145,Vega Baja Municipio,Vega Baja,PR,H1,18.4557008,-66.396603
1804554,72147,Vieques Municipio,Vieques,PR,H1,18.1252646,-65.4323049
1804555,72149,Villalba Municipio,Villalba,PR,H1,18.128174,-66.4728039
1804556,72151,Yabucoa Municipio,Yabucoa,PR,H1,18.0559663,-65.8633023
1804557,72153,Yauco Municipio,Yauco,PR,H1,18.079565,-66.8582828
1804637,06027,Inyo County,Inyo,CA,H1,36.5111142,-117.4107987
1805240,60010,Eastern District,Eastern,AS,H1,-14.2674551,-170.6273326
1805241,60050,Western District,Western,AS,H1,-14.3355554,-170.7845273
1805242,60020,Manuʻa District,Manu'a,AS,H1,-14.2084358,-169.5367349
1805243,60030,Rose Island,Rose Island,AS,H4,-14.5416136,-168.1634494
1805244,60040,Swains Island,Swains Island,AS,H4,-11.054387,-171.0749296
1945881,08014,Broomfield County,Broomfield,CO,H6,39.9541357,-105.0526645
198116,08001,Adams County,Adams,CO,H1,39.8736472,-104.3378954
198117,08003,Alamosa County,Alamosa,CO,H1,37.5728931,-105.7882882
198118,08005,Arapahoe County,Arapahoe,CO,H1,39.6497704,-104.3392763
198119,08007,Archuleta County,Archuleta,CO,H1,37.1936094,-107.0482883
198120,08009,Baca County,Baca,CO,H1,37.3191788,-102.5604766
198121,08011,Bent County,Bent,CO,H1,37.9550856,-103.0717046
198122,08013,Boulder County,Boulder,CO,H1,40.0924648,-105.3577045
198123,08015,Chaffee County,Chaffee,CO,H1,38.7469031,-106.1940667
198124,08017,Cheyenne County,Cheyenne,CO,H1,38.8279397,-102.6033958
198125,08019,Clear Creek County,Clear Creek,CO,H1,39.6890539,-105.6443635
198126,08021,Conejos County,Conejos,CO,H1,37.2006875,-106.191628
198127,08023,Costilla County,Costilla,CO,H1,37.2779523,-105.4282497
198128,08025,Crowley County,Crowley,CO,H1,38.3266611,-103.7848257
198129,08027,Custer County,Custer,CO,H1,38.1086779,-105.3674718
198130,08029,Delta County,Delta,CO,H1,38.8613738,-107.8628768
198131,08031,Denver County,Denver,CO,H6,39.7619791,-104.8757684
198132,08033,Dolores County,Dolores,CO,H1,37.7516108,-108.5172653
198133,08035,Douglas County,Douglas,CO,H1,39.3297853,-104.9293372
198134,08037,Eagle County,Eagle,CO,H1,39.6278256,-106.6952993
198135,08041,El Paso County,El Paso,CO,H1,38.8321052,-104.5255024
198136,08039,Elbert County,Elbert,CO,H1,39.2865167,-104.135676
198137,08043,Fremont County,Fremont,CO,H1,38.473073,-105.439526
198138,08045,Garfield County,Garfield,CO,H1,39.5993072,-107.9039562
198139,08047,Gilpin County,Gilpin,CO,H1,39.8575436,-105.5226212
198140,08049,Grand County,Grand,CO,H1,40.1026149,-106.1183583
198141,08051,Gunnison County,Gunnison,CO,H1,38.6667977,-107.0317001
198142,08053,Hinsdale County,Hinsdale,CO,H1,37.8213416,-107.3003118
198143,08055,Huerfano County,Huerfano,CO,H1,37.6846796,-104.9605845
198144,08057,Jackson County,Jackson,CO,H1,40.6664327,-106.3427947
198145,08059,Jefferson County,Jefferson,CO,H1,39.5864315,-105.2504693
198146,08061,Kiowa County,Kiowa,CO,H1,38.4326851,-102.7403405
198147,08063,Kit Carson County,Kit Carson,CO,H1,39.3054413,-102.6028874
198148,08067,La Plata County,La Plata,CO,H1,37.2865819,-107.8432707
198149,08065,Lake County,Lake,CO,H1,39.2023795,-106.3448377
198150,08069,Larimer County,Larimer,CO,H1,40.6664192,-105.4611461
198151,08071,Las Animas County,Las Animas,CO,H1,37.3158385,-104.0386998
198152,08073,Lincoln County,Lincoln,CO,H1,38.9880603,-103.5139759
198153,08075,Logan County,Logan,CO,H1,40.7246688,-103.1100956
198154,08077,Mesa County,Mesa,CO,H1,39.0182905,-108.4664402
198155,08079,Mineral County,Mineral,CO,H1,37.6689957,-106.9240946
198156,08081,Moffat County,Moffat,CO,H1,40.6184222,-108.2072906
198157,08083,Montezuma County,Montezuma,CO,H1,37.338434,-108.5966698
198158,08085,Montrose County,Montrose,CO,H1,38.402156,-108.2694511
198159,08087,Morgan County,Morgan,CO,H1,40.2627444,-103.8098222
198160,08089,Otero County,Otero,CO,H1,37.9027017,-103.7164457
198161,08091,Ouray County,Ouray,CO,H1,38.1554972,-107.7693168
198162,08093,Park County,Park,CO,H1,39.1193385,-105.7172435
198163,08095,Phillips County,Phillips,CO,H1,40.5938843,-102.3575796
198164,08097,Pitkin County,Pitkin,CO,H1,39.2171057,-106.9165777
198165,08099,Prowers County,Prowers,CO,H1,37.9551832,-102.393349
198166,08101,Pueblo County,Pueblo,CO,H1,38.1734202,-104.5128456
198167,08103,Rio Blanco County,Rio Blanco,CO,H1,39.9798357,-108.2172258
198168,08105,Rio Grande County,Rio Grande,CO,H1,37.5825228,-106.3832104
198169,08107,Routt County,Routt,CO,H1,40.4850679,-106.9911932
198170,08109,Saguache County,Saguache,CO,H1,38.0805528,-106.2815556
198171,08111,San Juan County,San Juan,CO,H1,37.7640431,-107.6761473
198172,08113,San Miguel County,San Miguel,CO,H1,38.0037404,-108.4059221
198173,08115,Sedgwick County,Sedgwick,CO,H1,40.875905,-102.3517912
198174,08117,Summit County,Summit,CO,H1,39.6341708,-106.1163791
198175,08119,Teller County,Teller,CO,H1,38.882432,-105.1617982
198176,08121,Washington County,Washington,CO,H1,39.9710618,-103.2012529
198177,08123,Weld County,Weld,CO,H1,40.55483,-104.3925314
198178,08125,Yuma County,Yuma,CO,H1,40.0028993,-102.4242263
2054176,06029,Kern County,Kern,CA,H1,35.3426215,-118.7300281
217269,10005,Sussex County,Sussex,DE,H1,38.6832974,-75.3395417
217270,10003,New Castle County,New Castle,DE,H1,39.5783304,-75.6389781
217271,10001,Kent County,Kent,DE,H1,39.0959548,-75.5046139
2339479,02230,Skagway Municipality,Skagway,AK,H1,59.5599921,-135.3366726
2371430,02105,Hoonah-Angoon Census Area,Hoonah-Angoon,AK,H5,58.2091447,-135.5590827
2378248,78010,Saint Croix Island,St. Croix,,H4,17.7356134,-64.7479357
2378249,78020,Saint John Island,St. John,,H4,18.3275819,-64.7377154
2378250,78030,Saint Thomas Island,St. Thomas,,H4,18.3286017,-64.9670828
23901,04027,Yuma County,Yuma,AZ,H1,32.7696188,-113.9056188
2516402,02275,Wrangell City and Borough,Wrangell,AK,H6,56.2936265,-132.1292249
2516404,02195,Petersburg Borough,Petersburg,AK,H1,57.1140131,-133.0024593
25441,04001,Apache County,Apache,AZ,H1,35.3955288,-109.4888496
25442,04003,Cochise County,Cochise,AZ,H1,31.8796371,-109.7512631
25443,04005,Coconino County,Coconino,AZ,H1,35.8387249,-111.770521
25444,04009,Graham County,Graham,AZ,H1,32.9326627,-109.8874516
25445,04015,Mohave County,Mohave,AZ,H1,35.7040683,-113.7579031
25446,04019,Pima County,Pima,AZ,H1,32.0973987,-111.789864
25447,04021,Pinal County,Pinal,AZ,H1,32.904366,-111.3447397
277273,06017,El Dorado County,El Dorado,CA,H1,38.778737,-120.5246511
277274,06019,Fresno County,Fresno,CA,H1,36.7581801,-119.6493226
277275,06021,Glenn County,Glenn,CA,H1,39.5984048,-122.3922068
277277,06025,Imperial County,Imperial,CA,H1,33.0395904,-115.365337
277280,06031,Kings County,Kings,CA,H1,36.0752247,-119.8154727
277281,06033,Lake County,Lake,CA,H1,39.1000567,-122.7533879
277283,06037,Los Angeles County,Los Angeles,CA,H1,34.1981819,-118.2610565
277284,06039,Madera County,Madera,CA,H1,37.2180441,-119.7626445
277285,06041,Marin County,Marin,CA,H1,38.0551875,-122.7488624
277286,06043,Mariposa County,Mariposa,CA,H1,37.5815223,-119.905517
277287,06045,Mendocino County,Mendocino,CA,H1,39.4336238,-123.4315539
277288,06047,Merced County,Merced,CA,H1,37.1918705,-120.717688
277289,06049,Modoc County,Modoc,CA,H1,41.5898336,-120.725029
277290,06051,Mono County,Mono,CA,H1,37.9389758,-118.8866994
277291,06053,Monterey County,Monterey,CA,H1,36.2397744,-121.3089015
277292,06055,Napa County,Napa,CA,H1,38.5069636,-122.330637
277294,06059,Orange County,Orange,CA,H1,33.676976,-117.7767669
277295,06061,Placer County,Placer,CA,H1,39.0634314,-120.7176459
277296,06063,Plumas County,Plumas,CA,H1,40.0046825,-120.8385976
277297,06065,Riverside County,Riverside,CA,H1,33.7436751,-115.9938177
277298,06067,Sacramento County,Sacramento,CA,H1,38.4493215,-121.3442553
277299,06069,San Benito County,San Benito,CA,H1,36.6057059,-121.0749955
277300,06071,San Bernardino County,San Bernardino,CA,H1,34.841438,-116.178479
277301,06073,San Diego County,San Diego,CA,H1,33.028188,-116.770206
277302,06075,San Francisco County,San Francisco,CA,H6,37.7782253,-122.4425085
277303,06077,San Joaquin County,San Joaquin,CA,H1,37.9347652,-121.2714384
277304,06079,San Luis Obispo County,San Luis Obispo,CA,H1,35.3874491,-120.4521908
277305,06081,San Mateo County,San Mateo,CA,H1,37.4362064,-122.3556618
277306,06083,Santa Barbara County,Santa Barbara,CA,H1,34.5382513,-120.0310111
277307,06085,Santa Clara County,Santa Clara,CA,H1,37.2324842,-121.6962791
277308,06087,Santa Cruz County,Santa Cruz,CA,H1,37.0216058,-122.0097874
277310,06091,Sierra County,Sierra,CA,H1,39.5804001,-120.5159964
277311,06093,Siskiyou County,Siskiyou,CA,H1,41.5926866,-122.5403678
277312,06095,Solano County,Solano,CA,H1,38.2669215,-121.9399901
277314,06099,Stanislaus County,Stanislaus,CA,H1,37.5591559,-120.9976755
277315,06101,Sutter County,Sutter,CA,H1,39.0345595,-121.6948497
277317,06105,Trinity County,Trinity,CA,H1,40.6506936,-123.1126277
277318,06107,Tulare County,Tulare,CA,H1,36.2201906,-118.8004614
277319,06109,Tuolumne County,Tuolumne,CA,H1,38.0276014,-119.9547536
277320,06111,Ventura County,Ventura,CA,H1,34.3570691,-119.1260143
277321,06113,Yolo County,Yolo,CA,H1,38.6866688,-121.9011177
277322,06115,Yuba County,Yuba,CA,H1,39.2690077,-121.3512627
2804400,02063,Chugach Census Area,Chugach,AK,H5,60.6100835,-146.1305415
2804401,02066,Copper River Census Area,Copper River,AK,H5,61.8834538,-143.9681046
2830244,09110,Capitol Planning Region,Capitol,CT,H5,41.8185107,-72.5720501
2830245,09120,Greater Bridgeport Planning Region,Greater Bridgeport,CT,H5,41.1851324,-73.2085115
2830246,09130,Lower Connecticut River Valley Planning Region,Lower Connecticut River Valley,CT,H5,41.4207213,-72.4922863
2830249,09140,Naugatuck Valley Planning Region,Naugatuck Valley,CT,H5,41.5231515,-73.0860421
2830250,09150,Northeastern Connecticut Planning Region,Northeastern Connecticut,CT,H5,41.8269745,-71.9769253
2830251,09160,Northwest Hills Planning Region,Northwest Hills,CT,H5,41.8469196,-73.2212148
2830252,09170,South Central Connecticut Planning Region,South Central Connecticut,CT,H5,41.2944704,-72.8336661
2830253,09180,Southeastern Connecticut Planning Region,Southeastern Connecticut,CT,H5,41.4847895,-72.1007273
2830254,09190,Western Connecticut Planning Region,Western Connecticut,CT,H5,41.2810043,-73.4470355
293656,12031,Duval County,Duval,FL,H6,30.3354403,-81.6480093
294452,12027,DeSoto County,DeSoto,FL,H1,27.186302,-81.8094436
295724,12075,Levy County,Levy,FL,H1,29.2620684,-82.8304268
295725,12029,Dixie County,Dixie,FL,H1,29.5517661,-83.2284951
295726,12019,Clay County,Clay,FL,H1,29.9830664,-81.8578845
295727,12131,Walton County,Walton,FL,H1,30.57123,-86.1744452
295728,12123,Taylor County,Taylor,FL,H1,29.9742659,-83.6412725
295729,12121,Suwannee County,Suwannee,FL,H1,30.1956117,-82.9914924
295730,12089,Nassau County,Nassau,FL,H1,30.6105781,-81.7714179
295731,12079,Madison County,Madison,FL,H1,30.444143,-83.4701228
295732,12067,Lafayette County,Lafayette,FL,H1,29.9855183,-83.1810673
295733,12065,Jefferson County,Jefferson,FL,H1,30.3994894,-83.907669
295734,12063,Jackson County,Jackson,FL,H1,30.7953911,-85.2154597
295735,12059,Holmes County,Holmes,FL,H1,30.8678906,-85.8141024
295736,12047,Hamilton County,Hamilton,FL,H1,30.4964267,-82.9479591
295737,12033,Escambia County,Escambia,FL,H1,30.5271999,-87.3143571
295738,12005,Bay County,Bay,FL,H1,30.1324607,-85.6331909
295739,12101,Pasco County,Pasco,FL,H1,28.3055967,-82.5050968
295740,12119,Sumter County,Sumter,FL,H1,28.7048225,-82.0809954
295741,12115,Sarasota County,Sarasota,FL,H1,27.1807705,-82.4341388
295742,12015,Charlotte County,Charlotte,FL,H1,26.8967159,-81.9973652
295743,12043,Glades County,Glades,FL,H1,26.9563872,-81.1889852
295744,12081,Manatee County,Manatee,FL,H1,27.4754909,-82.3928542
295745,12103,Pinellas County,Pinellas,FL,H1,27.9039837,-82.7988163
295746,12049,Hardee County,Hardee,FL,H1,27.4927095,-81.8100059
295747,12105,Polk County,Polk,FL,H1,27.9488715,-81.6976854
295748,12097,Osceola County,Osceola,FL,H1,28.0626533,-81.1494899
295749,12009,Brevard County,Brevard,FL,H1,28.3003179,-80.7012088
295750,12095,Orange County,Orange,FL,H1,28.514448,-81.3235289
295751,12053,Hernando County,Hernando,FL,H1,28.5574803,-82.5282238
295752,12017,Citrus County,Citrus,FL,H1,28.8521545,-82.594245
295753,12011,Broward County,Broward,FL,H1,26.1521315,-80.4604569
295754,12021,Collier County,Collier,FL,H1,26.1003679,-81.4445472
295755,12086,Miami-Dade County,Miami-Dade,FL,H1,25.6105808,-80.5054405
295756,12055,Highlands County,Highlands,FL,H1,27.3433797,-81.3410379
295757,12057,Hillsborough County,Hillsborough,FL,H1,27.8916508,-82.3702003
295758,12071,Lee County,Lee,FL,H1,26.5634967,-81.984836
295759,12087,Monroe County,Monroe,FL,H1,24.7949433,-81.2551855
295760,12093,Okeechobee County,Okeechobee,FL,H1,27.3863272,-80.8885612
295761,12099,Palm Beach County,Palm Beach,FL,H1,26.647556,-80.4365175
295762,12133,Washington County,Washington,FL,H1,30.6105923,-85.6653287
303633,12041,Gilchrist County,Gilchrist,FL,H1,29.7258227,-82.8003665
303634,12007,Bradford County,Bradford,FL,H1,29.9499596,-82.1687778
303665,12117,Seminole County,Seminole,FL,H1,28.7169673,-81.2363192
306909,12023,Columbia County,Columbia,FL,H1,30.2242399,-82.6215389
306910,12107,Putnam County,Putnam,FL,H1,29.6086348,-81.7443041
306911,12037,Franklin County,Franklin,FL,H1,29.7538954,-84.8025937
306912,12129,Wakulla County,Wakulla,FL,H1,30.0947525,-84.349187
306913,12125,Union County,Union,FL,H1,30.0438391,-82.371441
306914,12113,Santa Rosa County,Santa Rosa,FL,H1,30.6765306,-87.0121448
306915,12091,Okaloosa County,Okaloosa,FL,H1,30.6153713,-86.5933335
306916,12073,Leon County,Leon,FL,H1,30.4580379,-84.2778815
306917,12045,Gulf County,Gulf,FL,H1,29.8789456,-85.2574142
306918,12039,Gadsden County,Gadsden,FL,H1,30.5794689,-84.6135993
306919,12013,Calhoun County,Calhoun,FL,H1,30.4060343,-85.1972071
306920,12003,Baker County,Baker,FL,H1,30.331071,-82.2845873
306921,12127,Volusia County,Volusia,FL,H1,29.0634475,-81.1485744
306922,12083,Marion County,Marion,FL,H1,29.2102023,-82.0566757
307624,12061,Indian River County,Indian River,FL,H1,27.6964537,-80.5740873
307626,12051,Hendry County,Hendry,FL,H1,26.5534157,-81.1658956
308371,12109,Saint Johns County,St. Johns,FL,H1,29.912181,-81.4098866
308372,12111,Saint Lucie County,St. Lucie,FL,H1,27.3809074,-80.4456099
308547,12035,Flagler County,Flagler,FL,H1,29.4711425,-81.2929914
308548,12001,Alachua County,Alachua,FL,H1,29.674755,-82.3577015
308549,12077,Liberty County,Liberty,FL,H1,30.2413631,-84.8829112
308550,12085,Martin County,Martin,FL,H1,27.0816164,-80.398464
308551,12069,Lake County,Lake,FL,H1,28.7614717,-81.711325
326638,13019,Berrien County,Berrien,GA,H1,31.2760599,-83.229622
326650,13045,Carroll County,Carroll,GA,H1,33.5827979,-85.0797631
326666,13077,Coweta County,Coweta,GA,H1,33.3533586,-84.7633914
326700,13145,Harris County,Harris,GA,H1,32.7360041,-84.9089881
326713,13171,Lamar County,Lamar,GA,H1,33.0765358,-84.1394627
326719,13183,Long County,Long,GA,H1,31.7525858,-81.7457651
326720,13185,Lowndes County,Lowndes,GA,H1,30.8338569,-83.2677077
326757,13263,Talbot County,Talbot,GA,H1,32.6994863,-84.5330102
326781,13311,White County,White,GA,H1,34.6463906,-83.7471082
342832,13007,Baker County,Baker,GA,H1,31.3261839,-84.4446695
342852,13043,Candler County,Candler,GA,H1,32.4034428,-82.0736728
342918,13079,Crawford County,Crawford,GA,H1,32.7145017,-83.9863423
342985,13165,Jenkins County,Jenkins,GA,H1,32.7924711,-81.963532
343073,13207,Monroe County,Monroe,GA,H1,33.0138972,-83.9186821
343153,13225,Peach County,Peach,GA,H1,32.5687917,-83.8268637
343238,13287,Turner County,Turner,GA,H1,31.7163848,-83.624093
343365,13321,Worth County,Worth,GA,H1,31.5515117,-83.8508757
343390,13177,Lee County,Lee,GA,H1,31.7795065,-84.1411345
343504,13261,Sumter County,Sumter,GA,H1,32.0399594,-84.1970561
343585,13233,Polk County,Polk,GA,H1,34.0017845,-85.1881534
343645,13205,Mitchell County,Mitchell,GA,H1,31.2253197,-84.1943088
343835,13275,Thomas County,Thomas,GA,H1,30.8636815,-83.9193134
343878,13075,Cook County,Cook,GA,H1,31.153991,-83.4304651
343936,13071,Colquitt County,Colquitt,GA,H1,31.1883905,-83.7688483
344074,13037,Calhoun County,Calhoun,GA,H1,31.5291973,-84.6245077
344088,13201,Miller County,Miller,GA,H1,31.1639914,-84.7307217
344090,13277,Tift County,Tift,GA,H1,31.4574378,-83.5265943
344107,13197,Marion County,Marion,GA,H1,32.3535092,-84.5245922
344129,13249,Schley County,Schley,GA,H1,32.2616858,-84.3147208
344156,13269,Taylor County,Taylor,GA,H1,32.5554593,-84.2504642
344784,13005,Bacon County,Bacon,GA,H1,31.5536748,-82.4526851
344805,13061,Clay County,Clay,GA,H1,31.6262755,-84.9801029
345041,13099,Early County,Early,GA,H1,31.3228327,-84.9036434
345220,13279,Toombs County,Toombs,GA,H1,32.1217203,-82.3312929
345255,13009,Baldwin County,Baldwin,GA,H1,33.0692759,-83.2495906
345367,13169,Jones County,Jones,GA,H1,33.0251332,-83.5605242
345456,13289,Twiggs County,Twiggs,GA,H1,32.6672014,-83.4270835
345499,13315,Wilcox County,Wilcox,GA,H1,31.9728932,-83.4323638
345518,13027,Brooks County,Brooks,GA,H1,30.8419677,-83.5802119
345642,13125,Glascock County,Glascock,GA,H1,33.22928,-82.6107022
345714,13163,Jefferson County,Jefferson,GA,H1,33.0548441,-82.4181515
345784,13003,Atkinson County,Atkinson,GA,H1,31.2971083,-82.8799929
345923,13109,Evans County,Evans,GA,H1,32.156763,-81.8868846
346008,13211,Morgan County,Morgan,GA,H1,33.5908249,-83.4923823
346144,13159,Jasper County,Jasper,GA,H1,33.3164336,-83.6880896
346482,13231,Pike County,Pike,GA,H1,33.0922652,-84.3892346
346568,13175,Laurens County,Laurens,GA,H1,32.4636566,-82.9222384
346664,13167,Johnson County,Johnson,GA,H1,32.7014651,-82.6600811
346759,13293,Upson County,Upson,GA,H1,32.88127,-84.2993435
346824,13319,Wilkinson County,Wilkinson,GA,H1,32.8024055,-83.1712491
346892,13199,Meriwether County,Meriwether,GA,H1,33.0405393,-84.6882986
346957,13193,Macon County,Macon,GA,H1,32.3583826,-84.0424794
347067,13149,Heard County,Heard,GA,H1,33.2970284,-85.1282704
347246,13237,Putnam County,Putnam,GA,H1,33.3217674,-83.3728414
347360,13259,Stewart County,Stewart,GA,H1,32.0784622,-84.8352024
347445,13267,Tattnall County,Tattnall,GA,H1,32.0457484,-82.0581759
347451,13023,Bleckley County,Bleckley,GA,H1,32.4344414,-83.3278388
347456,13069,Coffee County,Coffee,GA,H1,31.5492718,-82.849201
347465,13083,Dade County,Dade,GA,H1,34.8545832,-85.5044505
347505,13283,Treutlen County,Treutlen,GA,H1,32.4038815,-82.5672825
347508,13107,Emanuel County,Emanuel,GA,H1,32.5897619,-82.3017085
347593,13235,Pulaski County,Pulaski,GA,H1,32.2322991,-83.4759611
347654,13265,Taliaferro County,Taliaferro,GA,H1,33.5660908,-82.8787645
347777,13301,Warren County,Warren,GA,H1,33.4089634,-82.6767617
347828,13105,Elbert County,Elbert,GA,H1,34.1167933,-82.8400955
347944,13033,Burke County,Burke,GA,H1,33.0611535,-82.0007812
348092,13101,Echols County,Echols,GA,H1,30.7100896,-82.8939352
348102,13173,Lanier County,Lanier,GA,H1,31.0378937,-83.0626534
348116,13091,Dodge County,Dodge,GA,H1,32.1721824,-83.1684
348209,13141,Hancock County,Hancock,GA,H1,33.2704261,-83.0006868
348428,13303,Washington County,Washington,GA,H1,32.9695357,-82.7958992
348672,13133,Greene County,Greene,GA,H1,33.5787842,-83.1666552
348794,13189,McDuffie County,McDuffie,GA,H1,33.4828331,-82.4813994
348865,13073,Columbia County,Columbia,GA,H1,33.5441208,-82.2640965
349086,13229,Pierce County,Pierce,GA,H1,31.3587576,-82.2127427
349113,13001,Appling County,Appling,GA,H1,31.7492804,-82.2889836
349230,13011,Banks County,Banks,GA,H1,34.3543297,-83.4972052
349324,13119,Franklin County,Franklin,GA,H1,34.375399,-83.2290674
349570,13157,Jackson County,Jackson,GA,H1,34.1339096,-83.5664252
349912,13223,Paulding County,Paulding,GA,H1,33.9205463,-84.8672788
350028,13257,Stephens County,Stephens,GA,H1,34.5540688,-83.2931872
350204,13251,Screven County,Screven,GA,H1,32.7505866,-81.6119346
350219,13103,Effingham County,Effingham,GA,H1,32.3673094,-81.3413405
350302,13031,Bulloch County,Bulloch,GA,H1,32.3968142,-81.7431781
350496,13029,Bryan County,Bryan,GA,H1,32.0132243,-81.4424722
350547,13239,Quitman County,Quitman,GA,H1,31.8673306,-85.0187842
350608,13305,Wayne County,Wayne,GA,H1,31.5514644,-81.9168048
350637,13143,Haralson County,Haralson,GA,H1,33.7942334,-85.2110264
351012,13053,Chattahoochee County,Chattahoochee,GA,H6,32.3469713,-84.7870462
351094,13111,Fannin County,Fannin,GA,H1,34.8641146,-84.3198526
351252,13281,Towns County,Towns,GA,H1,34.9167055,-83.7372785
351259,13095,Dougherty County,Dougherty,GA,H1,31.533374,-84.2162537
351260,13123,Gilmer County,Gilmer,GA,H1,34.6911781,-84.455627
351261,13131,Grady County,Grady,GA,H1,30.8746728,-84.2344263
351262,13221,Oglethorpe County,Oglethorpe,GA,H1,33.880648,-83.0807032
351263,13253,Seminole County,Seminole,GA,H1,30.9387779,-84.8688701
351264,13297,Walton County,Walton,GA,H1,33.7815571,-83.7338466
351265,13317,Wilkes County,Wilkes,GA,H1,33.7819452,-82.7432268
351278,13309,Wheeler County,Wheeler,GA,H1,32.1170652,-82.7245933
351285,13065,Clinch County,Clinch,GA,H1,30.9149469,-82.7062371
351312,13085,Dawson County,Dawson,GA,H1,34.4442981,-84.1706357
351383,13137,Habersham County,Habersham,GA,H1,34.6310333,-83.531129
351489,13241,Rabun County,Rabun,GA,H1,34.8817246,-83.4020765
351604,13015,Bartow County,Bartow,GA,H1,34.2376621,-84.8403385
351605,13025,Brantley County,Brantley,GA,H1,31.1968761,-81.9818924
351606,13017,Ben Hill County,Ben Hill,GA,H1,31.7597819,-83.220459
351607,13081,Crisp County,Crisp,GA,H1,31.9229299,-83.7681022
351608,13093,Dooly County,Dooly,GA,H1,32.157176,-83.7987669
